Date_________JDUT, , , R.A._(ICRF), DEC_(ICRF),  Ang-diam,    NP.ang,  NP.dist,        TDB-UT,
**********************************************************************************************
$$SOE
2457460.500000000, , ,   353.22657,   -2.92815,  1930.864,  335.8564, -957.822,     68.185551,
2457461.500000000, ,m,   354.14382,   -2.53387,  1930.350,  335.6883, -957.601,     68.185561,
2457462.500000000, ,m,   355.05992,   -2.13918,  1929.834,  335.5269, -957.384,     68.185571,
2457463.500000000, ,m,   355.97497,   -1.74418,  1929.316,  335.3723, -957.171,     68.185580,
2457464.500000000, ,m,   356.88905,   -1.34899,  1928.796,  335.2245, -956.960,     68.185588,
2457465.500000000, ,m,   357.80226,   -0.95370,  1928.272,  335.0835, -956.752,     68.185596,
2457466.500000000, ,m,   358.71467,   -0.55840,  1927.744,  334.9494, -956.546,     68.185603,
2457467.500000000, ,m,   359.62640,   -0.16321,  1927.213,  334.8221, -956.343,     68.185610,
2457468.500000000, ,m,     0.53753,    0.23179,  1926.678,  334.7017, -956.142,     68.185616,
2457469.500000000, ,m,     1.44817,    0.62650,  1926.139,  334.5883, -955.942,     68.185622,
2457470.500000000, ,m,     2.35841,    1.02082,  1925.595,  334.4818, -955.745,     68.185627,
2457471.500000000, ,m,     3.26835,    1.41465,  1925.049,  334.3823, -955.549,     68.185632,
2457472.500000000, ,m,     4.17809,    1.80790,  1924.498,  334.2898, -955.356,     68.185636,
2457473.500000000, ,m,     5.08772,    2.20048,  1923.944,  334.2043, -955.164,     68.185640,
2457474.500000000, ,m,     5.99735,    2.59229,  1923.387,  334.1258, -954.974,     68.185644,
2457475.500000000, ,m,     6.90706,    2.98323,  1922.827,  334.0544, -954.786,     68.185647,
2457476.500000000, ,m,     7.81694,    3.37321,  1922.265,  333.9901, -954.600,     68.185649,
2457477.500000000, , ,     8.72710,    3.76214,  1921.702,  333.9329, -954.417,     68.185651,
2457478.500000000, , ,     9.63761,    4.14991,  1921.137,  333.8829, -954.236,     68.185653,
2457479.500000000, , ,    10.54857,    4.53644,  1920.572,  333.8399, -954.058,     68.185654,
2457480.500000000, , ,    11.46005,    4.92163,  1920.008,  333.8042, -953.882,     68.185655,
2457481.500000000, , ,    12.37213,    5.30539,  1919.444,  333.7756, -953.710,     68.185655,
2457482.500000000, , ,    13.28490,    5.68760,  1918.882,  333.7543, -953.541,     68.185655,
2457483.500000000, , ,    14.19841,    6.06819,  1918.322,  333.7402, -953.376,     68.185654,
2457484.500000000, , ,    15.11274,    6.44704,  1917.766,  333.7333, -953.214,     68.185653,
2457485.500000000, , ,    16.02794,    6.82406,  1917.214,  333.7338, -953.056,     68.185652,
2457486.500000000, , ,    16.94405,    7.19915,  1916.665,  333.7415, -952.903,     68.185650,
2457487.500000000, , ,    17.86115,    7.57220,  1916.121,  333.7565, -952.753,     68.185647,
2457488.500000000, , ,    18.77926,    7.94311,  1915.581,  333.7788, -952.606,     68.185645,
2457489.500000000, , ,    19.69846,    8.31178,  1915.045,  333.8085, -952.463,     68.185641,
2457490.500000000, ,m,    20.61879,    8.67811,  1914.513,  333.8454, -952.324,     68.185637,
2457491.500000000, ,m,    21.54031,    9.04201,  1913.984,  333.8897, -952.186,     68.185632,
2457492.500000000, ,m,    22.46309,    9.40337,  1913.457,  333.9414, -952.052,     68.185627,
2457493.500000000, ,m,    23.38719,    9.76211,  1912.933,  334.0003, -951.919,     68.185622,
2457494.500000000, ,m,    24.31268,   10.11814,  1912.410,  334.0667, -951.787,     68.185615,
2457495.500000000, ,m,    25.23964,   10.47135,  1911.889,  334.1403, -951.657,     68.185609,
2457496.500000000, ,m,    26.16812,   10.82167,  1911.369,  334.2214, -951.528,     68.185601,
2457497.500000000, ,m,    27.09820,   11.16899,  1910.850,  334.3097, -951.400,     68.185594,
2457498.500000000, ,m,    28.02995,   11.51324,  1910.332,  334.4055, -951.272,     68.185585,
2457499.500000000, ,m,    28.96343,   11.85431,  1909.815,  334.5086, -951.144,     68.185577,
2457500.500000000, ,m,    29.89871,   12.19213,  1909.299,  334.6190, -951.017,     68.185567,
2457501.500000000, ,m,    30.83585,   12.52660,  1908.784,  334.7368, -950.890,     68.185558,
2457502.500000000, ,m,    31.77493,   12.85764,  1908.270,  334.8619, -950.763,     68.185548,
2457503.500000000, ,m,    32.71600,   13.18516,  1907.757,  334.9943, -950.636,     68.185537,
2457504.500000000, ,m,    33.65911,   13.50907,  1907.246,  335.1341, -950.509,     68.185526,
2457505.500000000, ,m,    34.60433,   13.82929,  1906.737,  335.2811, -950.382,     68.185515,
2457506.500000000, , ,    35.55170,   14.14572,  1906.231,  335.4355, -950.256,     68.185503,
2457507.500000000, , ,    36.50128,   14.45829,  1905.728,  335.5971, -950.129,     68.185491,
2457508.500000000, , ,    37.45310,   14.76690,  1905.228,  335.7660, -950.003,     68.185478,
2457509.500000000, , ,    38.40720,   15.07146,  1904.733,  335.9421, -949.878,     68.185465,
2457510.500000000, , ,    39.36363,   15.37190,  1904.243,  336.1254, -949.754,     68.185452,
2457511.500000000, , ,    40.32239,   15.66812,  1903.758,  336.3159, -949.631,     68.185438,
2457512.500000000, , ,    41.28352,   15.96003,  1903.280,  336.5135, -949.509,     68.185425,
2457513.500000000, , ,    42.24702,   16.24755,  1902.810,  336.7182, -949.389,     68.185410,
2457514.500000000, , ,    43.21288,   16.53059,  1902.347,  336.9301, -949.270,     68.185396,
2457515.500000000, , ,    44.18111,   16.80904,  1901.892,  337.1489, -949.154,     68.185381,
2457516.500000000, , ,    45.15170,   17.08284,  1901.446,  337.3748, -949.039,     68.185365,
2457517.500000000, , ,    46.12463,   17.35188,  1901.008,  337.6076, -948.925,     68.185349,
2457518.500000000, , ,    47.09990,   17.61607,  1900.578,  337.8472, -948.814,     68.185333,
2457519.500000000, , ,    48.07748,   17.87534,  1900.156,  338.0937, -948.703,     68.185316,
2457520.500000000, ,m,    49.05738,   18.12960,  1899.741,  338.3469, -948.593,     68.185299,
2457521.500000000, ,m,    50.03959,   18.37876,  1899.333,  338.6068, -948.483,     68.185281,
2457522.500000000, ,m,    51.02409,   18.62275,  1898.931,  338.8733, -948.373,     68.185263,
2457523.500000000, ,m,    52.01089,   18.86149,  1898.535,  339.1465, -948.263,     68.185245,
2457524.500000000, ,m,    52.99997,   19.09490,  1898.144,  339.4261, -948.153,     68.185226,
2457525.500000000, ,m,    53.99132,   19.32290,  1897.759,  339.7121, -948.042,     68.185206,
2457526.500000000, ,m,    54.98494,   19.54543,  1897.379,  340.0045, -947.930,     68.185187,
2457527.500000000, ,m,    55.98082,   19.76241,  1897.003,  340.3031, -947.817,     68.185167,
2457528.500000000, ,m,    56.97894,   19.97377,  1896.632,  340.6080, -947.703,     68.185146,
2457529.500000000, ,m,    57.97928,   20.17944,  1896.266,  340.9190, -947.588,     68.185125,
2457530.500000000, ,m,    58.98184,   20.37936,  1895.904,  341.2360, -947.471,     68.185104,
2457531.500000000, ,m,    59.98657,   20.57345,  1895.547,  341.5590, -947.352,     68.185083,
2457532.500000000, ,m,    60.99347,   20.76167,  1895.194,  341.8878, -947.232,     68.185061,
2457533.500000000, ,m,    62.00251,   20.94393,  1894.846,  342.2224, -947.110,     68.185039,
2457534.500000000, ,m,    63.01365,   21.12019,  1894.503,  342.5626, -946.988,     68.185017,
2457535.500000000, ,m,    64.02687,   21.29038,  1894.166,  342.9084, -946.863,     68.184994,
2457536.500000000, , ,    65.04212,   21.45444,  1893.835,  343.2597, -946.738,     68.184971,
2457537.500000000, , ,    66.05935,   21.61233,  1893.510,  343.6163, -946.612,     68.184948,
2457538.500000000, , ,    67.07852,   21.76397,  1893.192,  343.9782, -946.486,     68.184925,
2457539.500000000, , ,    68.09957,   21.90933,  1892.883,  344.3451, -946.359,     68.184902,
2457540.500000000, , ,    69.12242,   22.04835,  1892.581,  344.7171, -946.233,     68.184878,
2457541.500000000, , ,    70.14702,   22.18098,  1892.289,  345.0940, -946.107,     68.184855,
2457542.500000000, , ,    71.17327,   22.30717,  1892.007,  345.4756, -945.982,     68.184831,
2457543.500000000, , ,    72.20108,   22.42687,  1891.736,  345.8618, -945.857,     68.184807,
2457544.500000000, , ,    73.23035,   22.54004,  1891.475,  346.2525, -945.734,     68.184782,
2457545.500000000, , ,    74.26099,   22.64663,  1891.225,  346.6475, -945.612,     68.184758,
2457546.500000000, , ,    75.29289,   22.74661,  1890.986,  347.0466,  945.492,     68.184733,
2457547.500000000, , ,    76.32595,   22.83993,  1890.757,  347.4498,  945.372,     68.184708,
2457548.500000000, , ,    77.36006,   22.92656,  1890.539,  347.8569,  945.253,     68.184683,
2457549.500000000, ,m,    78.39513,   23.00647,  1890.330,  348.2677,  945.136,     68.184657,
2457550.500000000, ,m,    79.43107,   23.07962,  1890.131,  348.6820,  945.018,     68.184631,
2457551.500000000, ,m,    80.46777,   23.14600,  1889.941,  349.0997,  944.901,     68.184605,
2457552.500000000, ,m,    81.50515,   23.20557,  1889.759,  349.5208,  944.784,     68.184579,
2457553.500000000, ,m,    82.54312,   23.25832,  1889.586,  349.9449,  944.667,     68.184553,
2457554.500000000, ,m,    83.58158,   23.30423,  1889.420,  350.3719,  944.550,     68.184526,
2457555.500000000, ,m,    84.62045,   23.34328,  1889.261,  350.8018,  944.433,     68.184499,
2457556.500000000, ,m,    85.65963,   23.37546,  1889.109,  351.2343,  944.315,     68.184472,
2457557.500000000, ,m,    86.69905,   23.40077,  1888.965,  351.6694,  944.197,     68.184445,
2457558.500000000, ,m,    87.73860,   23.41919,  1888.826,  352.1067,  944.078,     68.184417,
2457559.500000000, ,m,    88.77822,   23.43072,  1888.694,  352.5463,  943.958,     68.184390,
2457560.500000000, ,m,    89.81782,   23.43536,  1888.569,  352.9878,  943.838,     68.184362,
2457561.500000000, ,m,    90.85731,   23.43310,  1888.449,  353.4313,  943.717,     68.184334,
2457562.500000000, ,m,    91.89661,   23.42396,  1888.336,  353.8764,  943.596,     68.184307,
2457563.500000000, ,m,    92.93564,   23.40795,  1888.229,  354.3232,  943.474,     68.184279,
2457564.500000000, ,m,    93.97432,   23.38506,  1888.129,  354.7713,  943.353,     68.184251,
2457565.500000000, ,m,    95.01257,   23.35531,  1888.037,  355.2206,  943.232,     68.184223,
2457566.500000000, , ,    96.05031,   23.31872,  1887.952,  355.6711,  943.111,     68.184195,
2457567.500000000, , ,    97.08743,   23.27530,  1887.875,  356.1225,  942.991,     68.184167,
2457568.500000000, , ,    98.12385,   23.22507,  1887.808,  356.5747,  942.873,     68.184139,
2457569.500000000, , ,    99.15948,   23.16805,  1887.750,  357.0275,  942.756,     68.184111,
2457570.500000000, , ,   100.19421,   23.10428,  1887.702,  357.4808,  942.642,     68.184084,
2457571.500000000, , ,   101.22795,   23.03378,  1887.666,  357.9343,  942.530,     68.184056,
2457572.500000000, , ,   102.26058,   22.95657,  1887.640,  358.3880,  942.421,     68.184028,
2457573.500000000, , ,   103.29199,   22.87269,  1887.626,  358.8417,  942.315,     68.184000,
2457574.500000000, , ,   104.32209,   22.78218,  1887.624,  359.2952,  942.212,     68.183973,
2457575.500000000, , ,   105.35076,   22.68508,  1887.633,  359.7483,  942.113,     68.183945,
2457576.500000000, , ,   106.37791,   22.58142,  1887.654,    0.2009,  942.018,     68.183917,
2457577.500000000, , ,   107.40344,   22.47125,  1887.686,    0.6529,  941.925,     68.183890,
2457578.500000000, , ,   108.42727,   22.35461,  1887.729,    1.1040,  941.836,     68.183862,
2457579.500000000, , ,   109.44930,   22.23154,  1887.781,    1.5541,  941.750,     68.183834,
2457580.500000000, ,m,   110.46948,   22.10211,  1887.844,    2.0031,  941.668,     68.183806,
2457581.500000000, ,m,   111.48772,   21.96636,  1887.916,    2.4509,  941.588,     68.183778,
2457582.500000000, ,m,   112.50397,   21.82433,  1887.996,    2.8972,  941.511,     68.183751,
2457583.500000000, ,m,   113.51816,   21.67610,  1888.085,    3.3421,  941.436,     68.183723,
2457584.500000000, ,m,   114.53024,   21.52170,  1888.182,    3.7853,  941.364,     68.183695,
2457585.500000000, ,m,   115.54016,   21.36120,  1888.287,    4.2267,  941.295,     68.183667,
2457586.500000000, ,m,   116.54787,   21.19467,  1888.399,    4.6662,  941.229,     68.183640,
2457587.500000000, ,m,   117.55335,   21.02215,  1888.517,    5.1036,  941.164,     68.183612,
2457588.500000000, ,m,   118.55655,   20.84371,  1888.642,    5.5389,  941.103,     68.183585,
2457589.500000000, ,m,   119.55745,   20.65942,  1888.773,    5.9720,  941.043,     68.183557,
2457590.500000000, ,m,   120.55603,   20.46933,  1888.910,    6.4027,  940.986,     68.183530,
2457591.500000000, ,m,   121.55227,   20.27352,  1889.053,    6.8309,  940.932,     68.183503,
2457592.500000000, ,m,   122.54616,   20.07205,  1889.202,    7.2565,  940.880,     68.183476,
2457593.500000000, ,m,   123.53769,   19.86499,  1889.358,    7.6795,  940.832,     68.183449,
2457594.500000000, ,m,   124.52684,   19.65241,  1889.520,    8.0996,  940.787,     68.183422,
2457595.500000000, ,m,   125.51361,   19.43437,  1889.690,    8.5169,  940.745,     68.183396,
2457596.500000000, , ,   126.49798,   19.21096,  1889.867,    8.9312,  940.708,     68.183370,
2457597.500000000, , ,   127.47995,   18.98225,  1890.053,    9.3424,  940.675,     68.183344,
2457598.500000000, , ,   128.45949,   18.74831,  1890.247,    9.7504,  940.648,     68.183318,
2457599.500000000, , ,   129.43658,   18.50922,  1890.451,   10.1551,  940.626,     68.183293,
2457600.500000000, , ,   130.41122,   18.26507,  1890.665,   10.5564,  940.609,     68.183268,
2457601.500000000, , ,   131.38338,   18.01592,  1890.890,   10.9543,  940.599,     68.183243,
2457602.500000000, , ,   132.35305,   17.76188,  1891.125,   11.3486,  940.595,     68.183219,
2457603.500000000, , ,   133.32020,   17.50301,  1891.371,   11.7392,  940.598,     68.183194,
2457604.500000000, , ,   134.28483,   17.23942,  1891.627,   12.1261,  940.608,     68.183170,
2457605.500000000, , ,   135.24694,   16.97117,  1891.894,   12.5091,  940.624,     68.183146,
2457606.500000000, , ,   136.20651,   16.69835,  1892.171,   12.8882,  940.647,     68.183123,
2457607.500000000, , ,   137.16355,   16.42106,  1892.458,   13.2632,  940.676,     68.183099,
2457608.500000000, , ,   138.11807,   16.13937,  1892.754,   13.6341,  940.712,     68.183076,
2457609.500000000, , ,   139.07009,   15.85337,  1893.058,   14.0009,  940.755,     68.183053,
2457610.500000000, ,m,   140.01963,   15.56316,  1893.372,   14.3634,  940.803,     68.183030,
2457611.500000000, ,m,   140.96670,   15.26880,  1893.693,   14.7216,  940.858,     68.183007,
2457612.500000000, ,m,   141.91134,   14.97040,  1894.021,   15.0754,  940.919,     68.182985,
2457613.500000000, ,m,   142.85358,   14.66804,  1894.356,   15.4248,  940.986,     68.182963,
2457614.500000000, ,m,   143.79346,   14.36179,  1894.697,   15.7696,  941.058,     68.182941,
2457615.500000000, ,m,   144.73103,   14.05176,  1895.044,   16.1099,  941.137,     68.182919,
2457616.500000000, ,m,   145.66633,   13.73801,  1895.397,   16.4456,  941.220,     68.182898,
2457617.500000000, ,m,   146.59942,   13.42065,  1895.754,   16.7765,  941.309,     68.182876,
2457618.500000000, ,m,   147.53035,   13.09974,  1896.115,   17.1028,  941.403,     68.182856,
2457619.500000000, ,m,   148.45919,   12.77538,  1896.481,   17.4242,  941.502,     68.182835,
2457620.500000000, ,m,   149.38601,   12.44764,  1896.850,   17.7407,  941.607,     68.182815,
2457621.500000000, ,m,   150.31088,   12.11662,  1897.223,   18.0524,  941.717,     68.182795,
2457622.500000000, ,m,   151.23387,   11.78239,  1897.601,   18.3591,  941.832,     68.182776,
2457623.500000000, ,m,   152.15505,   11.44503,  1897.983,   18.6608,  941.953,     68.182757,
2457624.500000000, ,m,   153.07448,   11.10464,  1898.370,   18.9574,  942.080,     68.182738,
2457625.500000000, , ,   153.99224,   10.76130,  1898.762,   19.2490,  942.214,     68.182720,
2457626.500000000, , ,   154.90838,   10.41510,  1899.161,   19.5354,  942.354,     68.182702,
2457627.500000000, , ,   155.82296,   10.06612,  1899.566,   19.8165,  942.501,     68.182685,
2457628.500000000, , ,   156.73604,    9.71446,  1899.978,   20.0925,  942.656,     68.182668,
2457629.500000000, , ,   157.64767,    9.36020,  1900.397,   20.3631,  942.819,     68.182651,
2457630.500000000, , ,   158.55790,    9.00345,  1900.824,   20.6283,  942.989,     68.182636,
2457631.500000000, , ,   159.46679,    8.64429,  1901.259,   20.8881,  943.168,     68.182620,
2457632.500000000, , ,   160.37439,    8.28282,  1901.702,   21.1424,  943.354,     68.182605,
2457633.500000000, , ,   161.28074,    7.91913,  1902.153,   21.3911,  943.549,     68.182590,
2457634.500000000, , ,   162.18592,    7.55331,  1902.611,   21.6343,  943.752,     68.182576,
2457635.500000000, , ,   163.08998,    7.18546,  1903.077,   21.8718,  943.963,     68.182562,
2457636.500000000, , ,   163.99297,    6.81568,  1903.550,   22.1036,  944.181,     68.182548,
2457637.500000000, , ,   164.89496,    6.44405,  1904.030,   22.3296,  944.407,     68.182535,
2457638.500000000, , ,   165.79603,    6.07066,  1904.516,   22.5499,  944.641,     68.182522,
2457639.500000000, , ,   166.69623,    5.69562,  1905.007,   22.7643,  944.881,     68.182510,
2457640.500000000, ,m,   167.59564,    5.31902,  1905.504,   22.9729,  945.129,     68.182498,
2457641.500000000, ,m,   168.49435,    4.94094,  1906.005,   23.1754,  945.383,     68.182486,
2457642.500000000, ,m,   169.39241,    4.56147,  1906.511,   23.3721,  945.644,     68.182475,
2457643.500000000, ,m,   170.28992,    4.18072,  1907.019,   23.5626,  945.911,     68.182464,
2457644.500000000, ,m,   171.18697,    3.79876,  1907.531,   23.7472,  946.183,     68.182453,
2457645.500000000, ,m,   172.08363,    3.41569,  1908.044,   23.9256,  946.461,     68.182443,
2457646.500000000, ,m,   172.98000,    3.03160,  1908.559,   24.0978,  946.744,     68.182434,
2457647.500000000, ,m,   173.87618,    2.64658,  1909.075,   24.2638,  947.032,     68.182424,
2457648.500000000, ,m,   174.77227,    2.26070,  1909.591,   24.4236,  947.325,     68.182415,
2457649.500000000, ,m,   175.66838,    1.87407,  1910.108,   24.5771,  947.621,     68.182407,
2457650.500000000, ,m,   176.56460,    1.48676,  1910.625,   24.7242,  947.923,     68.182399,
2457651.500000000, ,m,   177.46105,    1.09886,  1911.142,   24.8649,  948.228,     68.182392,
2457652.500000000, ,m,   178.35782,    0.71046,  1911.660,   24.9993,  948.538,     68.182385,
2457653.500000000, ,m,   179.25500,    0.32165,  1912.179,   25.1271,  948.853,     68.182378,
2457654.500000000, ,m,   180.15271,   -0.06748,  1912.699,   25.2484,  949.172,     68.182373,
2457655.500000000, , ,   181.05100,   -0.45684,  1913.222,   25.3632,  949.497,     68.182367,
2457656.500000000, , ,   181.94999,   -0.84633,  1913.747,   25.4714,  949.827,     68.182363,
2457657.500000000, , ,   182.84973,   -1.23585,  1914.275,   25.5728,  950.162,     68.182359,
2457658.500000000, , ,   183.75031,   -1.62532,  1914.807,   25.6676,  950.503,     68.182355,
2457659.500000000, , ,   184.65180,   -2.01462,  1915.342,   25.7556,  950.849,     68.182352,
2457660.500000000, , ,   185.55427,   -2.40366,  1915.880,   25.8368,  951.201,     68.182349,
2457661.500000000, , ,   186.45780,   -2.79234,  1916.423,   25.9111,  951.558,     68.182347,
2457662.500000000, , ,   187.36246,   -3.18055,  1916.969,   25.9785,  951.920,     68.182346,
2457663.500000000, , ,   188.26831,   -3.56820,  1917.519,   26.0390,  952.287,     68.182345,
2457664.500000000, , ,   189.17543,   -3.95518,  1918.072,   26.0924,  952.659,     68.182344,
2457665.500000000, , ,   190.08390,   -4.34138,  1918.628,   26.1388,  953.036,     68.182344,
2457666.500000000, , ,   190.99377,   -4.72671,  1919.186,   26.1781,  953.417,     68.182344,
2457667.500000000, , ,   191.90514,   -5.11105,  1919.747,   26.2103,  953.802,     68.182345,
2457668.500000000, , ,   192.81806,   -5.49432,  1920.310,   26.2353,  954.191,     68.182346,
2457669.500000000, , ,   193.73261,   -5.87640,  1920.873,   26.2531,  954.582,     68.182348,
2457670.500000000, ,m,   194.64888,   -6.25718,  1921.438,   26.2636,  954.977,     68.182350,
2457671.500000000, ,m,   195.56693,   -6.63657,  1922.002,   26.2669,  955.374,     68.182353,
2457672.500000000, ,m,   196.48685,   -7.01447,  1922.565,   26.2628,  955.773,     68.182356,
2457673.500000000, ,m,   197.40872,   -7.39076,  1923.127,   26.2513,  956.173,     68.182359,
2457674.500000000, ,m,   198.33261,   -7.76534,  1923.687,   26.2324,  956.574,     68.182363,
2457675.500000000, ,m,   199.25863,   -8.13812,  1924.244,   26.2060,  956.975,     68.182367,
